Case_ID, Slide_ID, mae, mse, ssim
5266205, 1, 0.079984650015831, 0.01979656144976616, 0.9986550807952881
5266205, 1, 0.1605663150548935, 0.039314232766628265, 1.99739408493042
5266205, 1, 0.2459401786327362, 0.06030482053756714, 2.996027946472168
5266205, 1, 0.3214375078678131, 0.0788695365190506, 3.9948527812957764
5266205, 1, 0.4036872982978821, 0.10094549506902695, 4.992799282073975
5266205, 1, 0.48785853385925293, 0.12416426837444305, 5.990530490875244
5266205, 1, 0.5685069561004639, 0.14614039659500122, 6.988519668579102
5266205, 1, 0.6489335298538208, 0.16816790401935577, 7.986520767211914
5266205, 1, 0.7305574417114258, 0.19087345898151398, 8.984391212463379
5266205, 1, 0.814284086227417, 0.2144816815853119, 9.982072830200195
5266205, 1, 0.8892866969108582, 0.2341911345720291, 10.980563163757324
5266205, 1, 0.9647157788276672, 0.2532969117164612, 11.979421615600586
5266205, 1, 1.043028473854065, 0.2732729911804199, 12.978199005126953
5266205, 1, 1.1287853717803955, 0.2958069145679474, 13.976689338684082
5266205, 1, 1.2063409090042114, 0.3156987130641937, 14.975204467773438
5266205, 1, 1.2873293161392212, 0.3370974659919739, 15.973611831665039
5266205, 1, 1.3734064102172852, 0.35992586612701416, 16.97193145751953
5266205, 1, 1.4618299007415771, 0.382475882768631, 17.970367431640625
5266205, 1, 1.5463916063308716, 0.40306779742240906, 18.9689998626709
5266205, 1, 1.6324115991592407, 0.4246319532394409, 19.967453002929688
5266205, 1, 1.7186704874038696, 0.44732534885406494, 20.965805053710938
5266205, 1, 1.8003333806991577, 0.4688880443572998, 21.964092254638672
5266205, 1, 1.877306580543518, 0.4885637164115906, 22.962757110595703
5266205, 1, 1.9569491147994995, 0.5090340375900269, 23.961450576782227
5266205, 1, 2.031157970428467, 0.5279601216316223, 24.960235595703125
5266205, 1, 2.104473114013672, 0.5465542674064636, 25.959077835083008
5266205, 1, 2.1956231594085693, 0.573471188545227, 26.956073760986328
5266205, 1, 2.267364501953125, 0.5920625329017639, 27.954849243164062
5266205, 1, 2.34108829498291, 0.6116280555725098, 28.953327178955078
5266205, 1, 2.415560722351074, 0.6301236152648926, 29.95226287841797
5110047, 2, 0.08366187661886215, 0.022118402644991875, 0.9984585642814636
