Case_ID, Slide_ID, mae, mse, ssim
5266205, 1, 0.07720568776130676, 0.019520359113812447, 0.9987544417381287
5266205, 1, 0.14546331763267517, 0.03427952155470848, 1.9977627992630005
5266205, 1, 0.19579346477985382, 0.04228769615292549, 2.9972550868988037
5266205, 1, 0.2464028298854828, 0.05093272030353546, 3.9967041015625
5266205, 1, 0.294971764087677, 0.05907602608203888, 4.996232986450195
5266205, 1, 0.3479519784450531, 0.06892235577106476, 5.995582580566406
5266205, 1, 0.4018588066101074, 0.07883787900209427, 6.994884967803955
5266205, 1, 0.4529969394207001, 0.08778810501098633, 7.994373321533203
5266205, 1, 0.5233034491539001, 0.1031271293759346, 8.993456840515137
5266205, 1, 0.592433750629425, 0.1186009868979454, 9.992605209350586
5266205, 1, 0.6617885828018188, 0.1342126429080963, 10.99168872833252
5266205, 1, 0.7306936383247375, 0.14941225945949554, 11.990726470947266
5266205, 1, 0.8000293970108032, 0.16437025368213654, 12.989686012268066
5266205, 1, 0.8645831346511841, 0.17813099920749664, 13.988842964172363
5266205, 1, 0.9238001108169556, 0.19025704264640808, 14.988177299499512
5266205, 1, 0.9807465672492981, 0.20148763060569763, 15.987564086914062
5266205, 1, 1.0232430696487427, 0.2078026980161667, 16.98720359802246
5266205, 1, 1.0650298595428467, 0.2138865739107132, 17.986845016479492
5266205, 1, 1.1036370992660522, 0.21897035837173462, 18.98654556274414
5266205, 1, 1.1395130157470703, 0.22319093346595764, 19.986316680908203
5266205, 1, 1.1754343509674072, 0.22727800905704498, 20.986093521118164
5266205, 1, 1.2108296155929565, 0.23109999299049377, 21.985877990722656
5266205, 1, 1.2457997798919678, 0.23490330576896667, 22.98567008972168
5266205, 1, 1.2794907093048096, 0.23855315148830414, 23.985488891601562
5266205, 1, 1.313973307609558, 0.24238647520542145, 24.985288619995117
5266205, 1, 1.3491828441619873, 0.2464902102947235, 25.98507308959961
5266205, 1, 1.4199901819229126, 0.2618398070335388, 26.983675003051758
5266205, 1, 1.4971346855163574, 0.279815137386322, 27.981876373291016
5266205, 1, 1.5715243816375732, 0.2968287169933319, 28.980281829833984
5266205, 1, 1.6302947998046875, 0.3083944618701935, 29.979509353637695
5110047, 2, 0.08143971115350723, 0.021430663764476776, 0.9983640909194946
5110047, 2, 0.15973833203315735, 0.041147857904434204, 1.9969627857208252
5110047, 2, 0.22974632680416107, 0.05762422829866409, 2.9959723949432373
5110047, 2, 0.2826419472694397, 0.06783577799797058, 3.995408773422241
5110047, 2, 0.33508291840553284, 0.0772087574005127, 4.9948883056640625
5110047, 2, 0.4048615097999573, 0.09323616325855255, 5.993851184844971
5110047, 2, 0.4702354073524475, 0.10762793570756912, 6.992954730987549
5110047, 2, 0.5398030877113342, 0.1233251541852951, 7.991907596588135
5110047, 2, 0.6193849444389343, 0.14309380948543549, 8.990331649780273
5110047, 2, 0.7013591527938843, 0.16366496682167053, 9.988479614257812
5110047, 2, 0.7808391451835632, 0.18338699638843536, 10.986821174621582
5110047, 2, 0.8615236282348633, 0.20334312319755554, 11.984994888305664
5110047, 2, 0.9070463180541992, 0.21080119907855988, 12.984588623046875
5110047, 2, 0.9509952664375305, 0.21764518320560455, 13.984216690063477
5110047, 2, 0.9959943890571594, 0.22384890913963318, 14.983762741088867
5110047, 2, 1.043596625328064, 0.2306211143732071, 15.9832181930542
5110047, 2, 1.0851510763168335, 0.236033633351326, 16.98282814025879
5110047, 2, 1.1241765022277832, 0.24097073078155518, 17.982501983642578
5110047, 2, 1.1621804237365723, 0.24595020711421967, 18.982194900512695
5110047, 2, 1.200615644454956, 0.25108209252357483, 19.98188591003418
