Case_ID, Slide_ID, mae, mse, ssim, anomaly
5266205, 1, 0.13466928899288177, 0.09077894687652588, 0.5592128038406372, 0.0
5266205, 2, 0.13340583443641663, 0.08948632329702377, 0.5559005737304688, 0.0
5266205, 3, 0.137428417801857, 0.09427573531866074, 0.5122866630554199, 0.0
5266205, 4, 0.09785352647304535, 0.05240459367632866, 0.6414555907249451, 0.0
5266205, 5, 0.10619059205055237, 0.06102994456887245, 0.638893187046051, 0.0
5266205, 6, 0.13303782045841217, 0.08896513283252716, 0.571483850479126, 0.0
5266205, 7, 0.13843223452568054, 0.09319345653057098, 0.5730281472206116, 0.0
5266205, 8, 0.1360185742378235, 0.09027746319770813, 0.584663987159729, 0.0
5266205, 9, 0.13315154612064362, 0.0837906077504158, 0.5981404781341553, 0.0
5266205, 10, 0.1203475371003151, 0.07256626337766647, 0.6150133013725281, 0.0
5266205, 11, 0.1502530574798584, 0.10584203898906708, 0.5107097029685974, 0.0
5266205, 12, 0.12089575827121735, 0.07335459440946579, 0.6188973188400269, 0.0
5266205, 13, 0.11653204262256622, 0.06743193417787552, 0.6146987080574036, 0.0
5266205, 14, 0.11891933530569077, 0.07210054248571396, 0.6111302971839905, 0.0
5266205, 15, 0.12485092878341675, 0.07703357189893723, 0.5960858464241028, 0.0
5266205, 16, 0.12205725908279419, 0.07354635745286942, 0.6211621761322021, 0.0
5266205, 17, 0.13334017992019653, 0.08645059913396835, 0.574478268623352, 0.0
5266205, 18, 0.10293599963188171, 0.05881405621767044, 0.6439443826675415, 0.0
5266205, 19, 0.11555059254169464, 0.06828958541154861, 0.5977233052253723, 0.0
5266205, 20, 0.12101245671510696, 0.07621265947818756, 0.6312891840934753, 0.0
5266205, 21, 0.11307612806558609, 0.06512555480003357, 0.6146836876869202, 0.0
5266205, 22, 0.10729588568210602, 0.06287328153848648, 0.6476424932479858, 0.0
5266205, 23, 0.10300923138856888, 0.057002462446689606, 0.6402925252914429, 0.0
5266205, 24, 0.11102215945720673, 0.0656239315867424, 0.6196908950805664, 0.0
5266205, 25, 0.11220693588256836, 0.06773273646831512, 0.6381412744522095, 0.0
5266205, 26, 0.0915159061551094, 0.04944893717765808, 0.6594997048377991, 0.0
5266205, 27, 0.11806833744049072, 0.07329295575618744, 0.6171972155570984, 0.0
5266205, 28, 0.104276642203331, 0.06111549586057663, 0.6347623467445374, 0.0
5266205, 29, 0.12892603874206543, 0.08992668241262436, 0.5625404119491577, 0.0
5266205, 30, 0.12299282848834991, 0.08290691673755646, 0.5865172147750854, 0.0
5110047, 1, 0.09507852047681808, 0.05069872364401817, 0.6588110327720642, 0.0
5110047, 2, 0.10928640514612198, 0.06348497420549393, 0.6137755513191223, 0.0
5110047, 3, 0.11936702579259872, 0.0732225701212883, 0.6196005940437317, 0.0
5110047, 4, 0.11630475521087646, 0.07024215161800385, 0.6138548254966736, 0.0
5110047, 5, 0.09508561342954636, 0.05137677490711212, 0.6668954491615295, 0.0
5110047, 6, 0.10701876133680344, 0.06095671281218529, 0.6391594409942627, 0.0
