Case_ID, Slide_ID, mae, mse, ssim, anomaly
5266205, 1, 0.042928364127874374, 0.010581551119685173, 0.8171567320823669, 0.05415798750200288
5266205, 2, 0.043001458048820496, 0.010365829803049564, 0.8176464438438416, 0.05035250761095978
5266205, 3, 0.0426032729446888, 0.010251958854496479, 0.8216511011123657, 0.05095337285691395
5266205, 4, 0.04452564939856529, 0.011289229616522789, 0.8219013214111328, 0.04682743150136196
5266205, 5, 0.04594500735402107, 0.011607188731431961, 0.8183954954147339, 0.051193718955295626
5266205, 6, 0.04898762330412865, 0.012817113660275936, 0.8072836399078369, 0.050472680660150614
5266205, 7, 0.05287139490246773, 0.014210345223546028, 0.8013772964477539, 0.04754846979650697
5266205, 8, 0.05501421168446541, 0.015058111399412155, 0.8017611503601074, 0.04630668162153501
5266205, 9, 0.05763291195034981, 0.016502687707543373, 0.7943782806396484, 0.04927095016824227
5266205, 10, 0.05729059502482414, 0.016459070146083832, 0.7885432839393616, 0.048710142605351704
5266205, 11, 0.05718314275145531, 0.01629640907049179, 0.7846512198448181, 0.04838968114084281
5266205, 12, 0.058770839124917984, 0.016848988831043243, 0.7807796597480774, 0.05055279602627784
5266205, 13, 0.06222973391413689, 0.018253659829497337, 0.7767038941383362, 0.04113924050632911
5266205, 14, 0.06585586816072464, 0.02019258588552475, 0.7698599696159363, 0.0449046627143086
5266205, 15, 0.06896743923425674, 0.021854570135474205, 0.7701745629310608, 0.04494472039737222
5266205, 16, 0.0689176619052887, 0.0217725932598114, 0.7689673900604248, 0.046426854670725846
5266205, 17, 0.06870319694280624, 0.021770494058728218, 0.7644175291061401, 0.046947604550552795
5266205, 18, 0.0677020251750946, 0.021730011329054832, 0.7655479907989502, 0.045986220157026116
5266205, 19, 0.06997247040271759, 0.02316235937178135, 0.7641472816467285, 0.04838968114084281
5266205, 20, 0.0735202431678772, 0.024975745007395744, 0.7660280466079712, 0.04590610479089889
5266205, 21, 0.06772521138191223, 0.021738989278674126, 0.7702269554138184, 0.03873577952251242
5266205, 22, 0.06632588058710098, 0.02078854851424694, 0.765500009059906, 0.04286172087806441
5266205, 23, 0.06859655678272247, 0.02172474004328251, 0.7717478275299072, 0.03985739464829354
5266205, 24, 0.06865575909614563, 0.02172224596142769, 0.7810739874839783, 0.04482454734818138
5266205, 25, 0.06715990602970123, 0.02073748968541622, 0.7890989780426025, 0.04863002723922449
5266205, 26, 0.06604287028312683, 0.020123638212680817, 0.7897139191627502, 0.043943278320781924
5266205, 27, 0.06410013139247894, 0.01923421397805214, 0.7846749424934387, 0.048349623457779205
5266205, 28, 0.062057171016931534, 0.018399763852357864, 0.7887392044067383, 0.0493911232174331
5266205, 29, 0.06165046989917755, 0.01860017515718937, 0.7863393425941467, 0.047908988944079474
5266205, 30, 0.05857602879405022, 0.017060067504644394, 0.7923998236656189, 0.04987181541419644
5110047, 1, 0.0345202311873436, 0.007658033166080713, 0.834125280380249, 0.04458420124979971
5110047, 2, 0.03647974133491516, 0.008144836872816086, 0.8330591320991516, 0.04718795064893447
5110047, 3, 0.03659224882721901, 0.008260155096650124, 0.8377684950828552, 0.04542541259413556
5110047, 4, 0.039181917905807495, 0.008982081897556782, 0.8433005213737488, 0.047908988944079474
5110047, 5, 0.0414971187710762, 0.009795230813324451, 0.8357601165771484, 0.048229450408588365
5110047, 6, 0.040433745831251144, 0.009437908418476582, 0.8355115056037903, 0.04734818138118891
5110047, 7, 0.04188962280750275, 0.010031192563474178, 0.8350119590759277, 0.04778881589488864
5110047, 8, 0.043743833899497986, 0.010959502309560776, 0.8350595235824585, 0.04887037333760615
5110047, 9, 0.04349750280380249, 0.010494210757315159, 0.836909830570221, 0.04959141163275116
5110047, 10, 0.04439937323331833, 0.010857871733605862, 0.8288376331329346, 0.049471238583560326
5110047, 11, 0.04800336807966232, 0.012254581786692142, 0.8215744495391846, 0.04842973882390642
5110047, 12, 0.04980983957648277, 0.01293566171079874, 0.8190005421638489, 0.04638679698766223
5110047, 13, 0.05063851550221443, 0.0132436603307724, 0.8199343085289001, 0.04846979650697004
5110047, 14, 0.051134008914232254, 0.01338313426822424, 0.8224368691444397, 0.04097900977407467
5110047, 15, 0.04985399544239044, 0.012734833173453808, 0.8199335932731628, 0.04478448966511777
5110047, 16, 0.046349700540304184, 0.011291108094155788, 0.816903829574585, 0.04826950809165198
5110047, 17, 0.04515906050801277, 0.01124594733119011, 0.8147293925285339, 0.05151418041980452
5110047, 18, 0.04694368317723274, 0.012364242225885391, 0.8089717030525208, 0.044864605031244995
5110047, 19, 0.0520809143781662, 0.014501916244626045, 0.8059425354003906, 0.04746835443037975
5110047, 20, 0.05089356005191803, 0.014201712794601917, 0.8081485629081726, 0.045665758692517225
5110047, 21, 0.04479522258043289, 0.011378372088074684, 0.8181164860725403, 0.04794904662714308
5110047, 22, 0.04430389404296875, 0.011007214896380901, 0.8171182870864868, 0.04334241307482775
5110047, 23, 0.04924887791275978, 0.012846507132053375, 0.8094660043716431, 0.0445441435667361
5110047, 24, 0.05079876631498337, 0.013411910273134708, 0.8153645992279053, 0.04666720076910751
5110047, 25, 0.05258408933877945, 0.014255687594413757, 0.814229428768158, 0.04810927735939753
5110047, 26, 0.05105198547244072, 0.013398133218288422, 0.8153285980224609, 0.05055279602627784
5110047, 27, 0.05054691806435585, 0.01330474391579628, 0.8174815773963928, 0.05243550713026759
5110047, 28, 0.05196131765842438, 0.013934997841715813, 0.8169837594032288, 0.04538535491107194
5110047, 29, 0.05120474845170975, 0.01378864236176014, 0.811797559261322, 0.0500721038295145
5110047, 30, 0.052215203642845154, 0.01431755069643259, 0.8088383078575134, 0.048229450408588365
4954663, 1, 0.036141324788331985, 0.00858190655708313, 0.8197454214096069, 0.04714789296587085
4954663, 2, 0.03624531254172325, 0.008524849079549313, 0.816968560218811, 0.044063451369972764
4954663, 3, 0.0376942902803421, 0.009046809747815132, 0.8132249712944031, 0.05015221919564172
4954663, 4, 0.037879977375268936, 0.008940281346440315, 0.8100832104682922, 0.047868931261015865
4954663, 5, 0.03806357458233833, 0.009162453934550285, 0.8085925579071045, 0.049311007851305884
4954663, 6, 0.03956130892038345, 0.00980278942734003, 0.8091096878051758, 0.045345297228008334
4954663, 7, 0.04030263423919678, 0.009974840097129345, 0.8121679425239563, 0.050592853709341454
4954663, 8, 0.04041917622089386, 0.009979348629713058, 0.8103706240653992, 0.043422528440954976
4954663, 9, 0.04136303439736366, 0.01021015178412199, 0.8058247566223145, 0.047268066015061685
4954663, 10, 0.04262334108352661, 0.01061012502759695, 0.8051890134811401, 0.04606633552315334
4954663, 11, 0.043927956372499466, 0.011106736026704311, 0.8021844029426575, 0.04935106553436949
4954663, 12, 0.04402385279536247, 0.01124583464115858, 0.8011513352394104, 0.046627143086043904
4954663, 13, 0.045927610248327255, 0.012228737585246563, 0.7995561957359314, 0.04494472039737222
4954663, 14, 0.04774461314082146, 0.012819294817745686, 0.7962588667869568, 0.04594616247396251
4954663, 15, 0.045051660388708115, 0.011492079123854637, 0.8062673211097717, 0.04842973882390642
4954663, 16, 0.04285655543208122, 0.010665632784366608, 0.8067877888679504, 0.04430379746835443
4954663, 17, 0.04382451996207237, 0.01127633173018694, 0.8129576444625854, 0.03893606793783048
4954663, 18, 0.04828448221087456, 0.013469284400343895, 0.8074203133583069, 0.04462425893286332
4954663, 19, 0.04985471069812775, 0.013962049037218094, 0.7998054027557373, 0.04698766223361641
4954663, 20, 0.04708625003695488, 0.01277389470487833, 0.8083484172821045, 0.043142124659509694
4954663, 21, 0.044629789888858795, 0.011603686958551407, 0.8138212561607361, 0.04366287453933664
4954663, 22, 0.04426618292927742, 0.011320994235575199, 0.7957652807235718, 0.043582759173209425
4954663, 23, 0.04347428306937218, 0.010956353507936, 0.8050520420074463, 0.04686748918442557
4954663, 24, 0.04581563174724579, 0.012051109224557877, 0.8033817410469055, 0.045986220157026116
4954663, 25, 0.04565926641225815, 0.011767859570682049, 0.8033867478370667, 0.04606633552315334
4954663, 26, 0.045070964843034744, 0.011761116795241833, 0.7988097667694092, 0.04510495112962666
4954663, 27, 0.04315589368343353, 0.010976389050483704, 0.7979942560195923, 0.04654702771991668
4954663, 28, 0.04117939621210098, 0.010062219575047493, 0.8004125952720642, 0.046146450889280564
4954663, 29, 0.04152335226535797, 0.010077598504722118, 0.8087581992149353, 0.04374298990546387
4954663, 30, 0.04125826805830002, 0.009960120543837547, 0.8138309717178345, 0.045825989424771674
4899760, 1, 0.04896911233663559, 0.014012477360665798, 0.7823805212974548, 0.04222079794904663
4899760, 2, 0.05071544647216797, 0.014367828145623207, 0.7828611135482788, 0.04778881589488864
4899760, 3, 0.05315655469894409, 0.015224968083202839, 0.7832237482070923, 0.050112161512578114
4899760, 4, 0.05853795260190964, 0.017543639987707138, 0.7775540351867676, 0.04482454734818138
4899760, 5, 0.06218378245830536, 0.019280171021819115, 0.7711306810379028, 0.04879025797147893
4899760, 6, 0.0624413937330246, 0.019295182079076767, 0.7611349821090698, 0.04434385515141804
4899760, 7, 0.06458389759063721, 0.02062978781759739, 0.7498384714126587, 0.04254125941355552
4899760, 8, 0.06132165715098381, 0.018758203834295273, 0.7598434090614319, 0.04714789296587085
4899760, 9, 0.06245018169283867, 0.019622299820184708, 0.7656643390655518, 0.04558564332639
4899760, 10, 0.06642016768455505, 0.021844815462827682, 0.7555882334709167, 0.04450408588367249
4899760, 11, 0.0692150816321373, 0.023371383547782898, 0.7407287359237671, 0.04161993270309245
4899760, 12, 0.0678289607167244, 0.022808808833360672, 0.7476356029510498, 0.04198045185066496
4899760, 13, 0.06491448730230331, 0.021328207105398178, 0.7496039271354675, 0.03877583720557603
4899760, 14, 0.060682520270347595, 0.019056696444749832, 0.7563639283180237, 0.04226085563211024
4899760, 15, 0.05579105764627457, 0.016811523586511612, 0.7695518136024475, 0.046627143086043904
4899760, 16, 0.05463242903351784, 0.016444331035017967, 0.7738025784492493, 0.04334241307482775
4899760, 17, 0.05872675031423569, 0.01839621365070343, 0.7552744746208191, 0.04466431661592694
4899760, 18, 0.05863142013549805, 0.01810462214052677, 0.7348349690437317, 0.042941836244191636
4899760, 19, 0.056181084364652634, 0.016848145052790642, 0.7409585118293762, 0.047708700528761416
4899760, 20, 0.05927601084113121, 0.018486741930246353, 0.7426881194114685, 0.04330235539176414
4899760, 21, 0.06321201473474503, 0.019882826134562492, 0.7417888641357422, 0.03809485659349463
4899760, 22, 0.06622282415628433, 0.021258214488625526, 0.7395249605178833, 0.04286172087806441
4899760, 23, 0.06978605687618256, 0.023435743525624275, 0.7364161014556885, 0.04238102868130107
4899760, 24, 0.06791366636753082, 0.022128324955701828, 0.7342711687088013, 0.04001762538054799
4899760, 25, 0.067756287753582, 0.021924195811152458, 0.7340184450149536, 0.03793462586124018
4899760, 26, 0.06957739591598511, 0.023008737713098526, 0.7182468175888062, 0.04190033648453773
4899760, 27, 0.0717749297618866, 0.024004416540265083, 0.7162440419197083, 0.03977727928216632
4899760, 28, 0.07072463631629944, 0.023494048044085503, 0.7337552905082703, 0.04226085563211024
4899760, 29, 0.06821237504482269, 0.02218114398419857, 0.7464953064918518, 0.04125941355551995
4899760, 30, 0.0669117122888565, 0.021640926599502563, 0.7523701786994934, 0.04630668162153501
5262914_2, 1, 0.03995022177696228, 0.010096595622599125, 0.7922066450119019, 0.054238102868130106
5262914_2, 2, 0.0379469133913517, 0.009059209376573563, 0.8007678389549255, 0.0500721038295145
5262914_2, 3, 0.037254463881254196, 0.00855166744440794, 0.8004707098007202, 0.049150777119051435
5262914_2, 4, 0.0363023616373539, 0.00803091935813427, 0.8028264045715332, 0.050753084441595896
5262914_2, 5, 0.03855760395526886, 0.008956262841820717, 0.7984777092933655, 0.04858996955616087
5262914_2, 6, 0.03901079297065735, 0.00917050614953041, 0.797092080116272, 0.04017785611280244
5262914_2, 7, 0.039460841566324234, 0.009198960848152637, 0.7985925674438477, 0.04698766223361641
5262914_2, 8, 0.03929625824093819, 0.009063774719834328, 0.7973939776420593, 0.043582759173209425
5262914_2, 9, 0.039498116821050644, 0.009363675490021706, 0.7965777516365051, 0.04466431661592694
5262914_2, 10, 0.03926732391119003, 0.009369045495986938, 0.7946061491966248, 0.04538535491107194
5262914_2, 11, 0.039773859083652496, 0.009609107859432697, 0.794827938079834, 0.04634673930459862
5262914_2, 12, 0.04196544364094734, 0.010428952984511852, 0.7978904843330383, 0.043422528440954976
5262914_2, 13, 0.04369401931762695, 0.010965214110910892, 0.7998147010803223, 0.044383912834481655
5262914_2, 14, 0.046138908714056015, 0.01207494642585516, 0.8014282584190369, 0.04322224002563692
5262914_2, 15, 0.04672224074602127, 0.012227678671479225, 0.8009713888168335, 0.04270149014580996
5262914_2, 16, 0.04790094494819641, 0.013199133798480034, 0.7954807877540588, 0.04718795064893447
5262914_2, 17, 0.04837473854422569, 0.013286808505654335, 0.7959184646606445, 0.049150777119051435
5262914_2, 18, 0.05073044076561928, 0.014432467520236969, 0.7930008769035339, 0.049711584681942
5262914_2, 19, 0.04958173260092735, 0.013859035447239876, 0.7915926575660706, 0.047428296747316134
5262914_2, 20, 0.04962070286273956, 0.013970032334327698, 0.7920613288879395, 0.04578593174170806
