Epoch, Train_loss, Val_loss, SSIM, MSE, MAE
1, 0.14820954501628875, 0.11048390716314316, 0.05203504115343094, 0.11048390716314316, 0.31341955065727234
2, 0.13486067219214007, 0.11074475198984146, 0.0746668353676796, 0.11074475198984146, 0.31566938757896423
3, 0.13145014345645906, 0.11647696793079376, 0.09326115995645523, 0.11647696793079376, 0.3276447057723999
4, 0.12890656292438507, 0.12286493182182312, 0.10578922182321548, 0.12286493182182312, 0.3392464220523834
5, 0.12682131894610144, 0.12015650421380997, 0.12043509632349014, 0.12015650421380997, 0.33602213859558105
6, 0.12493902146816253, 0.11497310549020767, 0.13439393043518066, 0.11497310549020767, 0.32862505316734314
7, 0.12334088723767887, 0.11957628279924393, 0.13825145363807678, 0.11957628279924393, 0.3368024230003357
8, 0.12178345701911232, 0.11821194738149643, 0.14721180498600006, 0.11821194738149643, 0.33507001399993896
9, 0.12032839046283202, 0.11919724196195602, 0.1521170437335968, 0.11919724196195602, 0.3374418616294861
10, 0.11899393011223186, 0.11749929934740067, 0.16005824506282806, 0.11749929934740067, 0.33484306931495667
11, 0.11770757043903524, 0.11586163938045502, 0.166500985622406, 0.11586163938045502, 0.332668662071228
12, 0.11641514165834947, 0.112877756357193, 0.1730722337961197, 0.112877756357193, 0.32800307869911194
13, 0.11517146649685774, 0.11342182755470276, 0.17603766918182373, 0.11342182755470276, 0.32909849286079407
14, 0.11403889832171527, 0.11358841508626938, 0.1799657940864563, 0.11358841508626938, 0.3297289311885834
15, 0.1128657189282504, 0.10944350063800812, 0.18716318905353546, 0.10944350063800812, 0.3234935700893402
16, 0.11171431107954545, 0.1103626936674118, 0.18812604248523712, 0.1103626936674118, 0.3249727487564087
17, 0.11065393699841065, 0.10710621625185013, 0.1946294605731964, 0.10710621625185013, 0.31968340277671814
18, 0.10956420424309644, 0.10761620849370956, 0.19762882590293884, 0.10761620849370956, 0.32080987095832825
