Epoch, Train_loss, Val_loss, SSIM, MSE, MAE
1, 1.65109614350579, 0.3745816946029663, 0.01343272440135479, 0.15499527752399445, 0.36137738823890686
2, 0.2586877299980684, 0.260160356760025, 0.024846317246556282, 0.14665810763835907, 0.3599218428134918
3, 0.19825466844168577, 0.23082919418811798, 0.03140728175640106, 0.14353784918785095, 0.35808229446411133
4, 0.17792425589127975, 0.19443941116333008, 0.03414781764149666, 0.1386614888906479, 0.3530018627643585
5, 0.16625552285801282, 0.18084482848644257, 0.03562178835272789, 0.13618884980678558, 0.35038313269615173
6, 0.1598994498903101, 0.1731220930814743, 0.03622160106897354, 0.13608406484127045, 0.3505309820175171
7, 0.15470367561687123, 0.16810055077075958, 0.03726610168814659, 0.13239987194538116, 0.3455936312675476
8, 0.1512331567027352, 0.16416805982589722, 0.03722703829407692, 0.13399957120418549, 0.3477519452571869
9, 0.1481188029050827, 0.16021345555782318, 0.03737776726484299, 0.13167554140090942, 0.3446870744228363
10, 0.1452254815535112, 0.1560298055410385, 0.038105275481939316, 0.12794660031795502, 0.33969154953956604
11, 0.1433194412426515, 0.15301750600337982, 0.038010790944099426, 0.12790384888648987, 0.3396665155887604
12, 0.1410608714277094, 0.15039555728435516, 0.038949817419052124, 0.12681370973587036, 0.3383556604385376
13, 0.13901508152484893, 0.14918825030326843, 0.03962862864136696, 0.1254810094833374, 0.33646905422210693
14, 0.13691914596340873, 0.14798063039779663, 0.039805587381124496, 0.12531287968158722, 0.3363119959831238
15, 0.13561294674873353, 0.15282899141311646, 0.03971276432275772, 0.12550067901611328, 0.3359583914279938
16, 0.13411451903256502, 0.1475939154624939, 0.04087214544415474, 0.12351691722869873, 0.3331823945045471
17, 0.13296639241955496, 0.14345723390579224, 0.044762205332517624, 0.12043120712041855, 0.3294292092323303
18, 0.13124035163359207, 0.13973724842071533, 0.042737822979688644, 0.12001408636569977, 0.3288745880126953
19, 0.13014527396722272, 0.13958320021629333, 0.04195855185389519, 0.11958956718444824, 0.3282877802848816
20, 0.12919562811201268, 0.13640400767326355, 0.04255102574825287, 0.11855919659137726, 0.32696211338043213
21, 0.12806348976763812, 0.1358703076839447, 0.04288950935006142, 0.11686661839485168, 0.3241788148880005
22, 0.12683477184989236, 0.13444893062114716, 0.04317473620176315, 0.11662815511226654, 0.3240310251712799
23, 0.12667198167605834, 0.13165375590324402, 0.0441962294280529, 0.11508911103010178, 0.3215232193470001
24, 0.12417866723103957, 0.13165850937366486, 0.04456110671162605, 0.11435136944055557, 0.32055211067199707
25, 0.12404009604995901, 0.13034668564796448, 0.04489017650485039, 0.11347347497940063, 0.31920546293258667
26, 0.12300471026789059, 0.1291961967945099, 0.046165015548467636, 0.11279608309268951, 0.31837236881256104
27, 0.12096520865505392, 0.12629441916942596, 0.046619415283203125, 0.1116454228758812, 0.31660354137420654
28, 0.1201174868778749, 0.12750393152236938, 0.04672268033027649, 0.11103766411542892, 0.3156220614910126
29, 0.11964662183414806, 0.1264236718416214, 0.04823463037610054, 0.1100638136267662, 0.3142029941082001
30, 0.11954813694412059, 0.12391659617424011, 0.049555420875549316, 0.10920402407646179, 0.31303825974464417
31, 0.11730984462933107, 0.12601588666439056, 0.04981634020805359, 0.10852037370204926, 0.31176120042800903
32, 0.11634205078536813, 0.12224484235048294, 0.053315844386816025, 0.10706085711717606, 0.30966392159461975
33, 0.11514776958660645, 0.12084326148033142, 0.05177180469036102, 0.106486976146698, 0.3087913691997528
34, 0.11399666260589253, 0.12034749984741211, 0.05267156660556793, 0.10585251450538635, 0.3077755570411682
35, 0.11424881734631279, 0.11879492551088333, 0.05407865345478058, 0.10511507093906403, 0.3066246807575226
36, 0.11250850341536782, 0.11792431026697159, 0.05410708859562874, 0.10440971702337265, 0.3055077791213989
37, 0.11212820356542413, 0.11720416694879532, 0.055245012044906616, 0.1034352034330368, 0.30400505661964417
38, 0.1105683989145539, 0.11734836548566818, 0.05629277601838112, 0.10225986689329147, 0.30194878578186035
39, 0.11098556112159383, 0.11617246270179749, 0.05680910125374794, 0.10159854590892792, 0.30086445808410645
40, 0.11058650518005544, 0.11416621506214142, 0.05818727985024452, 0.1006234809756279, 0.2994994819164276
41, 0.10838170498609542, 0.11414029449224472, 0.05876703932881355, 0.0995568260550499, 0.2975543737411499
42, 0.1075207142667337, 0.11277968436479568, 0.059338998049497604, 0.09925753623247147, 0.2971802353858948
43, 0.1064194538376548, 0.11311240494251251, 0.059950802475214005, 0.09811714291572571, 0.29524627327919006
44, 0.10588299862363122, 0.11129925400018692, 0.06083540990948677, 0.09740154445171356, 0.29417091608047485
45, 0.10516707870093259, 0.10969959199428558, 0.06100236997008324, 0.09709671139717102, 0.2937043309211731
