Case_ID, Slide_ID, mae, mse, ssim
5266205, 1, 0.0485447533428669, 0.007702818606048822, 0.9995217323303223
5266205, 2, 0.0991387739777565, 0.015745699405670166, 1.9989944696426392
5266205, 3, 0.1519480049610138, 0.024351585656404495, 2.9984145164489746
5266205, 4, 0.21720685064792633, 0.036527927964925766, 3.9972026348114014
5266205, 5, 0.2692566215991974, 0.045034945011138916, 4.996692180633545
5266205, 6, 0.32184338569641113, 0.05401785671710968, 5.996159553527832
5266205, 7, 0.3729480504989624, 0.06269104033708572, 6.995683670043945
5266205, 8, 0.4240381717681885, 0.07150114327669144, 7.995199203491211
5266205, 9, 0.4765893816947937, 0.08084283024072647, 8.994669914245605
5266205, 10, 0.5306705236434937, 0.09088931977748871, 9.994097709655762
5266205, 11, 0.5823057889938354, 0.10004618018865585, 10.993595123291016
5266205, 12, 0.6344044208526611, 0.10931070148944855, 11.993056297302246
5266205, 13, 0.6844871044158936, 0.1174236536026001, 12.992597579956055
5266205, 14, 0.7464639544487, 0.12903709709644318, 13.991498947143555
5266205, 15, 0.7893930673599243, 0.1352800577878952, 14.991106033325195
5266205, 16, 0.8392471671104431, 0.14325907826423645, 15.990458488464355
5266205, 17, 0.8981606364250183, 0.15360650420188904, 16.989444732666016
5266205, 18, 0.9561716914176941, 0.16372914612293243, 17.988473892211914
5266205, 19, 1.0035628080368042, 0.17125394940376282, 18.98805046081543
5266205, 20, 1.0496463775634766, 0.17851537466049194, 19.987651824951172
5266205, 21, 1.0961129665374756, 0.18593549728393555, 20.987247467041016
5266205, 22, 1.1471644639968872, 0.19512243568897247, 21.98668098449707
5266205, 23, 1.1988298892974854, 0.20409880578517914, 22.98613739013672
5266205, 24, 1.2487386465072632, 0.2120853215456009, 23.98565673828125
5266205, 25, 1.2984384298324585, 0.22003330290317535, 24.98519515991211
5266205, 26, 1.3575361967086792, 0.2302759885787964, 25.984256744384766
5266205, 27, 1.4212068319320679, 0.24192126095294952, 26.983009338378906
5266205, 28, 1.4563244581222534, 0.2463974952697754, 27.98272705078125
5266205, 29, 1.521680235862732, 0.2589551508426666, 28.981374740600586
5266205, 30, 1.5788401365280151, 0.2691896855831146, 29.980501174926758
5110047, 1, 0.05809216946363449, 0.010470259934663773, 0.9990911483764648
5110047, 2, 0.11625517904758453, 0.02073952555656433, 1.998203992843628
5110047, 3, 0.16813154518604279, 0.029632313176989555, 2.9976418018341064
5110047, 4, 0.22259323298931122, 0.03901679813861847, 3.9969451427459717
5110047, 5, 0.2766176164150238, 0.048396263271570206, 4.996262550354004
5110047, 6, 0.33255860209465027, 0.05811445787549019, 5.995485782623291
5110047, 7, 0.3959396481513977, 0.06978145986795425, 6.99434757232666
5110047, 8, 0.4362710416316986, 0.07587103545665741, 7.9940032958984375
5110047, 9, 0.47571828961372375, 0.08153099566698074, 8.993690490722656
5110047, 10, 0.5156353712081909, 0.08719738572835922, 9.993379592895508
5110047, 11, 0.5705021619796753, 0.09664231538772583, 10.992673873901367
5110047, 12, 0.6164820194244385, 0.10402829945087433, 11.992218017578125
5110047, 13, 0.6591165661811829, 0.11060378700494766, 12.99184799194336
