Epoch, Train_loss, Val_loss, SSIM, MSE, MAE
1, 0.17452123896642166, 0.15631091594696045, 0.0844765156507492, 0.15631091594696045, 0.3612324893474579
2, 0.16626581820574673, 0.15162868797779083, 0.08453663438558578, 0.15162868797779083, 0.355454683303833
3, 0.14443434151736173, 0.1102033257484436, 0.08627519011497498, 0.1102033257484436, 0.3009224534034729
4, 0.13269826688549735, 0.10564649850130081, 0.08672080188989639, 0.10564649850130081, 0.2949906289577484
5, 0.12983629513870587, 0.10840896517038345, 0.0851014256477356, 0.10840896517038345, 0.3115192651748657
6, 0.12770196050405502, 0.12417320162057877, 0.1009059026837349, 0.12417320162057877, 0.3414238691329956
7, 0.12584461041472175, 0.12213820219039917, 0.1087394505739212, 0.12213820219039917, 0.3389945328235626
8, 0.12417393814433705, 0.12047132849693298, 0.11760180443525314, 0.12047132849693298, 0.3366433084011078
9, 0.12263891724022952, 0.117973692715168, 0.12429548054933548, 0.117973692715168, 0.3331618905067444
10, 0.12116042023355311, 0.1183631494641304, 0.13005338609218597, 0.1183631494641304, 0.33455291390419006
11, 0.11972603134133598, 0.1171019896864891, 0.13505879044532776, 0.1171019896864891, 0.3329809606075287
12, 0.11837734688412059, 0.11642426252365112, 0.14100810885429382, 0.11642426252365112, 0.33237534761428833
13, 0.11712437732653184, 0.11555582284927368, 0.14680181443691254, 0.11555582284927368, 0.33119919896125793
14, 0.11586777026003058, 0.11363659799098969, 0.1514149308204651, 0.11363659799098969, 0.3285005986690521
15, 0.11473064788363196, 0.11322540789842606, 0.15494763851165771, 0.11322540789842606, 0.32793110609054565
16, 0.11352332654324444, 0.11373470723628998, 0.1587604433298111, 0.11373470723628998, 0.3291992247104645
17, 0.11237670968879353, 0.10921863466501236, 0.16463878750801086, 0.10921863466501236, 0.3220714032649994
18, 0.11130479641936042, 0.11014152318239212, 0.16433711349964142, 0.11014152318239212, 0.3235871195793152
19, 0.11025371321222999, 0.10906140506267548, 0.1686282902956009, 0.10906140506267548, 0.32215604186058044
20, 0.10919298204508694, 0.10723378509283066, 0.17096735537052155, 0.10723378509283066, 0.3193374276161194
21, 0.1081474321809682, 0.10500814765691757, 0.17705002427101135, 0.10500814765691757, 0.315786749124527
22, 0.10714506059885025, 0.10618468374013901, 0.17537112534046173, 0.10618468374013901, 0.3179156184196472
23, 0.10612986941229213, 0.10457004606723785, 0.1819862425327301, 0.10457004606723785, 0.3152981102466583
24, 0.10518074184656143, 0.10213468968868256, 0.18127216398715973, 0.10213468968868256, 0.3112194240093231
25, 0.10419894876805219, 0.10268176347017288, 0.18436048924922943, 0.10268176347017288, 0.31240683794021606
26, 0.10322484021837061, 0.10291875898838043, 0.18455210328102112, 0.10291875898838043, 0.31291696429252625
27, 0.10228846411813389, 0.10052473843097687, 0.1874837428331375, 0.10052473843097687, 0.3088664710521698
28, 0.10136785981330004, 0.09901908785104752, 0.1931518316268921, 0.09901908785104752, 0.30664998292922974
29, 0.10041159188205545, 0.09827905893325806, 0.18647514283657074, 0.09827905893325806, 0.30529698729515076
30, 0.09950883849100634, 0.09939056634902954, 0.18846388161182404, 0.09939056634902954, 0.30745401978492737
31, 0.09869184046983719, 0.09755232185125351, 0.18836292624473572, 0.09755232185125351, 0.30428826808929443
32, 0.09778290661898527, 0.09656716138124466, 0.19136133790016174, 0.09656716138124466, 0.3027409613132477
33, 0.09692155231129039, 0.09455621987581253, 0.19425557553768158, 0.09455621987581253, 0.29909539222717285
34, 0.09604530727321452, 0.0944983959197998, 0.19500164687633514, 0.0944983959197998, 0.2991788685321808
35, 0.09521278630603444, 0.09480112791061401, 0.1935334950685501, 0.09480112791061401, 0.29974108934402466
36, 0.0943266280672767, 0.09269392490386963, 0.19448600709438324, 0.09269392490386963, 0.29612675309181213
37, 0.09351854974573309, 0.09188184887170792, 0.19644832611083984, 0.09188184887170792, 0.29465487599372864
38, 0.09269990311427549, 0.09184524416923523, 0.19741377234458923, 0.09184524416923523, 0.2948814332485199
39, 0.09190611365166577, 0.09081961959600449, 0.19784857332706451, 0.09081961959600449, 0.29296329617500305
40, 0.09108066680756483, 0.09129192680120468, 0.19503043591976166, 0.09129192680120468, 0.2939356863498688
41, 0.09030539799820293, 0.08808890730142593, 0.19754831492900848, 0.08808890730142593, 0.2879965603351593
42, 0.08955784318121997, 0.08850039541721344, 0.1980464905500412, 0.08850039541721344, 0.2891467213630676
43, 0.08871504772793162, 0.08626169711351395, 0.2015879601240158, 0.08626169711351395, 0.28490856289863586
44, 0.08788741813464598, 0.08744826167821884, 0.19986610114574432, 0.08744826167821884, 0.28704899549484253
45, 0.0871780503879894, 0.08657941222190857, 0.20036838948726654, 0.08657941222190857, 0.28572896122932434
46, 0.0864182795990597, 0.08660466223955154, 0.20136141777038574, 0.08660466223955154, 0.28591880202293396
47, 0.08564556376500564, 0.08436279743909836, 0.20420359075069427, 0.08436279743909836, 0.28160032629966736
48, 0.08496183956211263, 0.08349870145320892, 0.20257416367530823, 0.08349870145320892, 0.28003251552581787
49, 0.08421623354608362, 0.08269231021404266, 0.20402833819389343, 0.08269231021404266, 0.27854251861572266
