Case_ID, Slide_ID, mae, mse, ssim
5266205, 1, 0.06259353458881378, 0.016052883118391037, 0.9984421133995056
5266205, 2, 0.12047196924686432, 0.029818475246429443, 1.9972256422042847
5266205, 3, 0.17197635769844055, 0.0406930074095726, 2.9963607788085938
5266205, 4, 0.23437374830245972, 0.05638042092323303, 3.994683027267456
5266205, 5, 0.32227030396461487, 0.08649200201034546, 4.990747451782227
5266205, 6, 0.39653193950653076, 0.10804618149995804, 5.987939834594727
5266205, 7, 0.4635290503501892, 0.12529397010803223, 6.985748291015625
5266205, 8, 0.5481426119804382, 0.1520160287618637, 7.982264518737793
5266205, 9, 0.6374595165252686, 0.1813664734363556, 8.978317260742188
5266205, 10, 0.7224271297454834, 0.20853650569915771, 9.974644660949707
5266205, 11, 0.7514050602912903, 0.21156089007854462, 10.974374771118164
5266205, 12, 0.7804611921310425, 0.2149934321641922, 11.974146842956543
5266205, 13, 0.8117475509643555, 0.21886909008026123, 12.973858833312988
5266205, 14, 0.8509692549705505, 0.2246774435043335, 13.973271369934082
5266205, 15, 0.8779948949813843, 0.22739514708518982, 14.973077774047852
5266205, 16, 0.9062573313713074, 0.23043398559093475, 15.972880363464355
5266205, 17, 0.9551626443862915, 0.2394210398197174, 16.972064971923828
5266205, 18, 0.9989705085754395, 0.24667738378047943, 17.9715518951416
5266205, 19, 1.0559117794036865, 0.2586781978607178, 18.97051239013672
5266205, 20, 1.1065012216567993, 0.2683085501194, 19.969635009765625
5266205, 21, 1.1383857727050781, 0.27231481671333313, 20.969348907470703
5266205, 22, 1.1679953336715698, 0.27553462982177734, 21.9691104888916
5266205, 23, 1.1943871974945068, 0.27829957008361816, 22.968942642211914
5266205, 24, 1.2250962257385254, 0.28214582800865173, 23.968650817871094
5266205, 25, 1.2827483415603638, 0.2941162884235382, 24.967309951782227
5266205, 26, 1.3418031930923462, 0.3069377839565277, 25.965871810913086
5266205, 27, 1.4412009716033936, 0.3461637496948242, 26.960674285888672
5266205, 28, 1.5093839168548584, 0.3638235628604889, 27.958690643310547
5266205, 29, 1.5888876914978027, 0.3874821364879608, 28.955781936645508
5266205, 30, 1.6452782154083252, 0.39951467514038086, 29.954654693603516
5110047, 1, 0.056733764708042145, 0.013466446660459042, 0.9987512230873108
