Epoch, Train_loss, Val_loss, SSIM, MSE, MAE
1, 0.45380188551816075, 0.3959568738937378, 0.007286909967660904, 0.3959568738937378, 0.437993586063385
2, 0.2568024069070816, 0.24430809915065765, 0.011651063337922096, 0.24430809915065765, 0.3811686933040619
3, 0.1880409126931971, 0.15349902212619781, 0.016720997169613838, 0.15349902212619781, 0.3100377917289734
4, 0.11768171719529412, 0.08006108552217484, 0.02548724040389061, 0.08006108552217484, 0.21898090839385986
5, 0.04523452218960632, 0.026852697134017944, 0.04615984112024307, 0.026852697134017944, 0.11371337622404099
6, 0.01903684985908595, 0.015579798258841038, 0.11056726425886154, 0.015579798258841038, 0.07192351669073105
7, 0.01402234330096028, 0.013560489751398563, 0.25813889503479004, 0.013560489751398563, 0.06081463024020195
8, 0.01241910501637242, 0.012400954961776733, 0.3453632593154907, 0.012400954961776733, 0.05530214309692383
9, 0.011479843001474034, 0.01166954543441534, 0.4606134295463562, 0.01166954543441534, 0.051787298172712326
10, 0.010706304386258126, 0.010930018499493599, 0.49767592549324036, 0.010930018499493599, 0.04936637356877327
11, 0.010012018054046414, 0.01019358728080988, 0.5423955321311951, 0.01019358728080988, 0.04697722941637039
12, 0.009470905753021891, 0.009457389824092388, 0.5697837471961975, 0.009457389824092388, 0.04530010744929314
13, 0.00884300045330416, 0.009177071042358875, 0.5695600509643555, 0.009177071042358875, 0.04488852247595787
14, 0.008288028014993126, 0.008946237154304981, 0.5708702206611633, 0.008946237154304981, 0.044519804418087006
15, 0.007944255533882163, 0.008126355707645416, 0.6067327857017517, 0.008126355707645416, 0.041482243686914444
16, 0.007512909300963987, 0.007708526216447353, 0.6236670613288879, 0.007708526216447353, 0.040273770689964294
17, 0.007269100040536035, 0.007601706311106682, 0.6259185075759888, 0.007601706311106682, 0.039840325713157654
18, 0.007064394983039661, 0.007382517214864492, 0.629866361618042, 0.007382517214864492, 0.039457909762859344
19, 0.0068155829032713715, 0.007689299527555704, 0.6168248653411865, 0.007689299527555704, 0.04078676924109459
20, 0.00667427091605284, 0.007212855387479067, 0.6499747037887573, 0.007212855387479067, 0.03931389003992081
21, 0.006517099851573055, 0.0069008031859993935, 0.6519526243209839, 0.0069008031859993935, 0.03782608360052109
22, 0.0063733457164330915, 0.006832091137766838, 0.6506223678588867, 0.006832091137766838, 0.03743166849017143
23, 0.006244036936285821, 0.006771991495043039, 0.654695987701416, 0.006771991495043039, 0.037521857768297195
24, 0.006086465733295137, 0.006495090201497078, 0.6664998531341553, 0.006495090201497078, 0.036449164152145386
25, 0.0059252676300027155, 0.006516983266919851, 0.6709032654762268, 0.006516983266919851, 0.036772724241018295
26, 0.005825900261036374, 0.006345951929688454, 0.6731415390968323, 0.006345951929688454, 0.036209601908922195
27, 0.005761160709979859, 0.0062257349491119385, 0.6731054782867432, 0.0062257349491119385, 0.0357380248606205
28, 0.005607954810627482, 0.006051907781511545, 0.680213451385498, 0.006051907781511545, 0.034989506006240845
29, 0.005520895809273828, 0.006141672842204571, 0.6778797507286072, 0.006141672842204571, 0.0355243980884552
30, 0.005442508835006844, 0.0059402878396213055, 0.6833226084709167, 0.0059402878396213055, 0.03480467200279236
31, 0.00531287474388426, 0.00595862278714776, 0.6873458027839661, 0.00595862278714776, 0.03491407632827759
32, 0.0052511964670636435, 0.006260098423808813, 0.6721398830413818, 0.006260098423808813, 0.036637309938669205
33, 0.0052132344974035565, 0.005798122379928827, 0.6847355961799622, 0.005798122379928827, 0.03457389771938324
34, 0.005108874934640797, 0.005604614038020372, 0.6946247220039368, 0.005604614038020372, 0.03356960415840149
35, 0.005040985913100568, 0.005765479523688555, 0.6937113404273987, 0.005765479523688555, 0.03411172702908516
36, 0.004991566660729321, 0.005560846999287605, 0.7035353183746338, 0.005560846999287605, 0.03349943831562996
37, 0.004875441259619864, 0.005479780025780201, 0.703083336353302, 0.005479780025780201, 0.033000536262989044
38, 0.0048289023170417006, 0.0054641468450427055, 0.7052062153816223, 0.0054641468450427055, 0.03295918554067612
39, 0.0047911118292673065, 0.005442088004201651, 0.7020704746246338, 0.005442088004201651, 0.033026520162820816
40, 0.004696165126833049, 0.005345652811229229, 0.706551730632782, 0.005345652811229229, 0.03281368315219879
41, 0.004650693776255304, 0.005483814049512148, 0.7058059573173523, 0.005483814049512148, 0.033365584909915924
42, 0.004556463142348962, 0.005272295325994492, 0.7115809917449951, 0.005272295325994492, 0.032541316002607346
43, 0.004554815268652005, 0.0053748940117657185, 0.7092892527580261, 0.0053748940117657185, 0.032910559326410294
44, 0.004513492511416023, 0.0052107349038124084, 0.7133547067642212, 0.0052107349038124084, 0.03234563022851944
45, 0.00437458727339452, 0.005084695294499397, 0.7178913950920105, 0.005084695294499397, 0.03192823752760887
46, 0.0043463593602857805, 0.005163970869034529, 0.7161720395088196, 0.005163970869034529, 0.03233419358730316
47, 0.004296640128913251, 0.0052205347456038, 0.7086941003799438, 0.0052205347456038, 0.032916996628046036
48, 0.00429483459923755, 0.005079880356788635, 0.718673825263977, 0.005079880356788635, 0.03186037018895149
49, 0.004212191235274077, 0.005024142097681761, 0.7215854525566101, 0.005024142097681761, 0.03158959001302719
50, 0.0041832070543684746, 0.005170838907361031, 0.7190381288528442, 0.005170838907361031, 0.03233523666858673
51, 0.00414801675572314, 0.0049928585067391396, 0.7259618639945984, 0.0049928585067391396, 0.03141087293624878
52, 0.004150474317033182, 0.004808835219591856, 0.7282968163490295, 0.004808835219591856, 0.03084845282137394
53, 0.0040463442617858, 0.004847236443310976, 0.7274153828620911, 0.004847236443310976, 0.030925747007131577
54, 0.004030690308321606, 0.004881199449300766, 0.7255592942237854, 0.004881199449300766, 0.031238015741109848
55, 0.0039892110042274, 0.004866091534495354, 0.7294082045555115, 0.004866091534495354, 0.031068937852978706
56, 0.003990193629976023, 0.004925146233290434, 0.7284448742866516, 0.004925146233290434, 0.03144364431500435
57, 0.003954647794704546, 0.004916479345411062, 0.7311392426490784, 0.004916479345411062, 0.03136119246482849
58, 0.003916870794174346, 0.0047562806867063046, 0.7331356406211853, 0.0047562806867063046, 0.03068823553621769
59, 0.003869699873030186, 0.004777736496180296, 0.7347987294197083, 0.004777736496180296, 0.030766595155000687
60, 0.003852030901576985, 0.004705464467406273, 0.7354177832603455, 0.004705464467406273, 0.030367659404873848
61, 0.003829450092532418, 0.0047029368579387665, 0.7366943359375, 0.0047029368579387665, 0.03036048263311386
62, 0.003831708926538175, 0.005035715643316507, 0.7232404351234436, 0.005035715643316507, 0.03244856745004654
63, 0.0037846719338135285, 0.004740597680211067, 0.736772894859314, 0.004740597680211067, 0.03066869080066681
64, 0.0037314286751841956, 0.004605695139616728, 0.742057740688324, 0.004605695139616728, 0.030051786452531815
65, 0.003681026445701718, 0.00468321843072772, 0.739306628704071, 0.00468321843072772, 0.030487271025776863
66, 0.003692734156819907, 0.004628034308552742, 0.7394409775733948, 0.004628034308552742, 0.030389051884412766
67, 0.0036214846186339855, 0.004501559771597385, 0.7412958145141602, 0.004501559771597385, 0.02994108758866787
68, 0.003600071874362501, 0.004584067035466433, 0.7439377903938293, 0.004584067035466433, 0.029959755018353462
69, 0.003592547325586731, 0.004646698944270611, 0.7407603859901428, 0.004646698944270611, 0.030377283692359924
70, 0.0035396689718419855, 0.004566000774502754, 0.7422752976417542, 0.004566000774502754, 0.030053045600652695
71, 0.0035267769697714937, 0.00450134789571166, 0.7452258467674255, 0.00450134789571166, 0.029863372445106506
72, 0.0034947101958096027, 0.004452371504157782, 0.7452689409255981, 0.004452371504157782, 0.02966967597603798
73, 0.003448114891282537, 0.004609923344105482, 0.74216228723526, 0.004609923344105482, 0.030370302498340607
74, 0.0034645037894899195, 0.004432401619851589, 0.7468814849853516, 0.004432401619851589, 0.02969449758529663
75, 0.0034076035827059637, 0.004598258528858423, 0.7439109683036804, 0.004598258528858423, 0.030484996736049652
76, 0.0033889063633978367, 0.004621595609933138, 0.7460628747940063, 0.004621595609933138, 0.030366184189915657
77, 0.0033705347556282172, 0.0044532958418130875, 0.7461423277854919, 0.0044532958418130875, 0.029757540673017502
78, 0.0033393566835333, 0.004396895412355661, 0.7507669925689697, 0.004396895412355661, 0.02942512556910515
79, 0.0033456681211563675, 0.004402834456413984, 0.7469492554664612, 0.004402834456413984, 0.02957790158689022
80, 0.0033363665411756797, 0.0043844315223395824, 0.7527447938919067, 0.0043844315223395824, 0.029378216713666916
81, 0.003288572480563413, 0.004501722287386656, 0.749061644077301, 0.004501722287386656, 0.029800022020936012
82, 0.0032842378767037935, 0.004344066139310598, 0.752688467502594, 0.004344066139310598, 0.029223386198282242
83, 0.0032596675848419014, 0.004365671891719103, 0.7495380640029907, 0.004365671891719103, 0.029307251796126366
84, 0.003237418792295185, 0.004346858244389296, 0.7533620595932007, 0.004346858244389296, 0.0292388703674078
85, 0.003213373241438107, 0.00434358324855566, 0.7535495162010193, 0.00434358324855566, 0.029349615797400475
86, 0.003254176629707217, 0.004313184414058924, 0.7541330456733704, 0.004313184414058924, 0.029125703498721123
87, 0.0031868327324363318, 0.0042958492413163185, 0.7523581385612488, 0.0042958492413163185, 0.029200758785009384
88, 0.0031733406368981707, 0.004460758529603481, 0.7520058751106262, 0.004460758529603481, 0.029778603464365005
89, 0.003173580596392805, 0.004429248161613941, 0.7525497078895569, 0.004429248161613941, 0.029519887641072273
90, 0.0031383758622475647, 0.004458589479327202, 0.7455479502677917, 0.004458589479327202, 0.030087674036622047
91, 0.003130012238398194, 0.004679866600781679, 0.7421851754188538, 0.004679866600781679, 0.03091629035770893
92, 0.003117320453748107, 0.004406443331390619, 0.7546944618225098, 0.004406443331390619, 0.02925698831677437
93, 0.003099324041977525, 0.004281492903828621, 0.7498962879180908, 0.004281492903828621, 0.02936413884162903
