Case_ID, Slide_ID, mae, mse, ssim
image_99, 1, 0.08558855950832367, 0.024125777184963226, 0.9979819059371948
image_99, 1, 0.16953156888484955, 0.047288306057453156, 1.9962303638458252
image_99, 1, 0.2523189187049866, 0.0694730207324028, 2.994656801223755
image_99, 1, 0.3309200406074524, 0.09049352258443832, 3.9931640625
image_99, 1, 0.408419668674469, 0.11099832504987717, 4.991753578186035
image_99, 1, 0.48508545756340027, 0.13133618235588074, 5.990385055541992
image_99, 1, 0.5605130791664124, 0.15138830244541168, 6.988987922668457
image_99, 1, 0.6362293362617493, 0.1715281456708908, 7.98753547668457
image_99, 1, 0.7105020880699158, 0.19101637601852417, 8.9862642288208
image_99, 1, 0.7845198512077332, 0.20999744534492493, 9.985116004943848
image_99, 1, 0.8584702610969543, 0.22894828021526337, 10.983953475952148
image_99, 1, 0.9324409365653992, 0.247886061668396, 11.982830047607422
image_99, 1, 1.0071394443511963, 0.26717618107795715, 12.981582641601562
image_99, 1, 1.0843194723129272, 0.2869357168674469, 13.980335235595703
image_99, 1, 1.1661036014556885, 0.3082556426525116, 14.978853225708008
image_99, 1, 1.2541069984436035, 0.3317899703979492, 15.976958274841309
image_99, 1, 1.3416595458984375, 0.3549385964870453, 16.97514533996582
image_99, 1, 1.4267590045928955, 0.3775721788406372, 17.973358154296875
image_99, 1, 1.5150270462036133, 0.40148839354515076, 18.97153663635254
image_99, 1, 1.60262131690979, 0.42587095499038696, 19.969493865966797
image_99, 1, 1.6902915239334106, 0.44938337802886963, 20.967607498168945
image_99, 1, 1.775383472442627, 0.4713208079338074, 21.96607780456543
image_99, 1, 1.8547308444976807, 0.4914666414260864, 22.964754104614258
image_99, 1, 1.9326128959655762, 0.511664867401123, 23.96343994140625
image_99, 1, 2.0139365196228027, 0.5334975719451904, 24.9615421295166
image_99, 1, 2.08966326713562, 0.5531997084617615, 25.960243225097656
image_99, 1, 2.165767192840576, 0.573455274105072, 26.95888900756836
image_99, 1, 2.2430522441864014, 0.5946378111839294, 27.957475662231445
image_99, 1, 2.320891857147217, 0.6159943342208862, 28.955930709838867
image_99, 1, 2.399049997329712, 0.6372267007827759, 29.954511642456055
image_77, 2, 0.08088254183530807, 0.023736268281936646, 0.9978007078170776
image_77, 2, 0.1600416898727417, 0.04658011719584465, 1.9958758354187012
image_77, 2, 0.23979532718658447, 0.06989158689975739, 2.9938886165618896
image_77, 2, 0.3249809741973877, 0.09514815360307693, 3.9913597106933594
image_77, 2, 0.40408071875572205, 0.11849289387464523, 4.989243984222412
image_77, 2, 0.4818302094936371, 0.1413813680410385, 5.987189292907715
image_77, 2, 0.562008798122406, 0.16455546021461487, 6.985371112823486
image_77, 2, 0.6409292221069336, 0.1871911585330963, 7.9835944175720215
image_77, 2, 0.7176681756973267, 0.20943500101566315, 8.981620788574219
image_77, 2, 0.794923722743988, 0.23193499445915222, 9.979593276977539
image_77, 2, 0.8768940567970276, 0.25557634234428406, 10.977681159973145
image_77, 2, 0.9647133350372314, 0.2812615931034088, 11.975545883178711
image_77, 2, 1.0515650510787964, 0.30695822834968567, 12.973423957824707
image_77, 2, 1.1327013969421387, 0.3307066559791565, 13.971484184265137
image_77, 2, 1.2155418395996094, 0.3549245595932007, 14.969182968139648
image_77, 2, 1.2978543043136597, 0.3786914050579071, 15.96706771850586
image_77, 2, 1.4593875408172607, 0.44853582978248596, 16.956531524658203
image_77, 2, 1.6241357326507568, 0.5209095478057861, 17.945575714111328
image_77, 2, 1.7905384302139282, 0.59450364112854, 18.934404373168945
image_77, 2, 1.9576098918914795, 0.6686928868293762, 19.923120498657227
image_77, 2, 2.124406576156616, 0.742620587348938, 20.91188621520996
image_77, 2, 2.2912187576293945, 0.8166136741638184, 21.90064811706543
image_77, 2, 2.4579977989196777, 0.8905811309814453, 22.889415740966797
