Epoch, Train_loss, Val_loss, SSIM, MSE, MAE
1, 0.1322654654142674, 0.018768910318613052, 0.0913761630654335, 0.018768910318613052, 0.08261130005121231
2, 0.015777023729721184, 0.012696709483861923, 0.3720781207084656, 0.012696709483861923, 0.05598699301481247
3, 0.013338916259929182, 0.010212224908173084, 0.5940817594528198, 0.010212224908173084, 0.04553460702300072
4, 0.011709827860665807, 0.008909669704735279, 0.656823456287384, 0.008909669704735279, 0.0417531318962574
5, 0.01047579922298923, 0.0078455600887537, 0.6772394180297852, 0.0078455600887537, 0.03892585635185242
6, 0.009515161973615868, 0.007563670631498098, 0.7049098610877991, 0.007563670631498098, 0.03784185275435448
7, 0.00877713265663913, 0.006895541213452816, 0.7118080258369446, 0.006895541213452816, 0.036113280802965164
8, 0.008162185361466267, 0.006771571468561888, 0.7071802020072937, 0.006771571468561888, 0.03582009673118591
9, 0.007652396468766497, 0.006366899237036705, 0.7329810261726379, 0.006366899237036705, 0.03445391729474068
10, 0.007169173602638633, 0.006684828549623489, 0.7289878726005554, 0.006684828549623489, 0.035727281123399734
11, 0.006755081561291546, 0.0061738635413348675, 0.7755681276321411, 0.0061738635413348675, 0.03297609090805054
12, 0.006366481283750902, 0.006567644886672497, 0.7673671841621399, 0.006567644886672497, 0.034748002886772156
13, 0.00607277133444137, 0.00597968976944685, 0.7860444784164429, 0.00597968976944685, 0.03250104933977127
14, 0.005731170415503984, 0.005751185119152069, 0.7960698008537292, 0.005751185119152069, 0.03142378851771355
15, 0.00544577485739151, 0.0060121468268334866, 0.7967051863670349, 0.0060121468268334866, 0.0323588028550148
16, 0.005258659890108702, 0.005544760264456272, 0.8094546794891357, 0.005544760264456272, 0.03061535954475403
17, 0.004919992899076577, 0.005639218725264072, 0.8097919225692749, 0.005639218725264072, 0.030655644834041595
18, 0.004734643375162374, 0.005475650075823069, 0.8160815238952637, 0.005475650075823069, 0.03003169782459736
19, 0.004522177851959421, 0.005419222172349691, 0.8147155046463013, 0.005419222172349691, 0.029999826103448868
20, 0.004373435912493385, 0.00560395885258913, 0.8062795400619507, 0.00560395885258913, 0.030748311430215836
21, 0.004156871786247494, 0.005643145646899939, 0.8121162056922913, 0.005643145646899939, 0.030804160982370377
22, 0.004016691019522409, 0.005951793398708105, 0.8162410855293274, 0.005951793398708105, 0.03174446523189545
23, 0.003896404093946887, 0.005789406131953001, 0.8179759979248047, 0.005789406131953001, 0.03071797452867031
24, 0.0037734007187695665, 0.005488463677465916, 0.816866397857666, 0.005488463677465916, 0.030177295207977295
25, 0.003671142111674985, 0.00534743582829833, 0.8178309798240662, 0.00534743582829833, 0.029581980779767036
26, 0.0035303869294715626, 0.005343771073967218, 0.816834568977356, 0.005343771073967218, 0.0296641793102026
27, 0.003412740092287865, 0.00527962576597929, 0.8211009502410889, 0.00527962576597929, 0.029319772496819496
28, 0.003420327931005312, 0.005443488713353872, 0.8170138597488403, 0.005443488713353872, 0.029992928728461266
29, 0.003246267298325611, 0.005416324362158775, 0.8197757601737976, 0.005416324362158775, 0.02993680164217949
30, 0.003190520567079765, 0.00528595969080925, 0.8166847229003906, 0.00528595969080925, 0.02958223596215248
31, 0.003110868154476847, 0.0052909255027771, 0.8219181895256042, 0.0052909255027771, 0.029346821829676628
32, 0.0030843614958199943, 0.005312629044055939, 0.8213579058647156, 0.005312629044055939, 0.02938329428434372
