Case_ID, Slide_ID, mae, mse, ssim
image_99, 1, 0.09238854795694351, 0.03286046162247658, 0.9974657893180847
image_99, 1, 0.17994709312915802, 0.062023866921663284, 1.99546217918396
image_99, 1, 0.26542213559150696, 0.0898285061120987, 2.9936275482177734
image_99, 1, 0.3531963527202606, 0.11896710097789764, 3.9915835857391357
image_99, 1, 0.439850389957428, 0.1478986144065857, 4.989535331726074
image_99, 1, 0.5272458791732788, 0.17781472206115723, 5.987337112426758
image_99, 1, 0.5755952596664429, 0.18713682889938354, 6.9866437911987305
image_99, 1, 0.630109429359436, 0.19892087578773499, 7.985734939575195
image_99, 1, 0.7126991748809814, 0.22485588490962982, 8.983837127685547
image_99, 1, 0.7972787618637085, 0.2517578601837158, 9.981910705566406
image_99, 1, 0.8830673098564148, 0.27970924973487854, 10.979826927185059
image_99, 1, 0.9690409302711487, 0.30706480145454407, 11.977792739868164
image_99, 1, 1.0561891794204712, 0.33538293838500977, 12.97557258605957
image_99, 1, 1.1445871591567993, 0.36438891291618347, 13.973368644714355
image_99, 1, 1.1830850839614868, 0.3695950508117676, 14.973021507263184
image_99, 1, 1.2248644828796387, 0.37578684091567993, 15.972537994384766
image_99, 1, 1.2676987648010254, 0.38268986344337463, 16.971986770629883
image_99, 1, 1.3104074001312256, 0.3889949917793274, 17.971481323242188
image_99, 1, 1.355375051498413, 0.3961987793445587, 18.970930099487305
image_99, 1, 1.397397518157959, 0.4024192988872528, 19.970439910888672
image_99, 1, 1.4365341663360596, 0.407949835062027, 20.970043182373047
image_99, 1, 1.475665807723999, 0.41349005699157715, 21.969635009765625
image_99, 1, 1.558956503868103, 0.4390600621700287, 22.967716217041016
image_99, 1, 1.5944621562957764, 0.4437723159790039, 23.96741485595703
image_99, 1, 1.6347073316574097, 0.4488752484321594, 24.96688461303711
image_99, 1, 1.7175278663635254, 0.47430771589279175, 25.9649658203125
image_99, 1, 1.8065224885940552, 0.5034996271133423, 26.96274757385254
image_99, 1, 1.8949743509292603, 0.5325673222541809, 27.9605712890625
image_99, 1, 1.9870402812957764, 0.5648419260978699, 28.957950592041016
image_99, 1, 2.07838773727417, 0.596373975276947, 29.9555606842041
image_77, 2, 0.09892837703227997, 0.038281116634607315, 0.996444582939148
image_77, 2, 0.19576925039291382, 0.07470549643039703, 1.9933252334594727
image_77, 2, 0.29348060488700867, 0.11182525753974915, 2.990159034729004
image_77, 2, 0.40113455057144165, 0.15757253766059875, 3.9857301712036133
image_77, 2, 0.5066558718681335, 0.20073513686656952, 4.981834411621094
image_77, 2, 0.6133538484573364, 0.24433904886245728, 5.9778265953063965
image_77, 2, 0.7128822207450867, 0.2806515395641327, 6.974867820739746
image_77, 2, 0.8105974197387695, 0.3155333995819092, 7.97199821472168
image_77, 2, 0.9168664813041687, 0.3569759130477905, 8.96821403503418
image_77, 2, 1.0197311639785767, 0.39632555842399597, 9.964654922485352
image_77, 2, 1.0716036558151245, 0.40826815366744995, 10.96337890625
image_77, 2, 1.1449356079101562, 0.4290795922279358, 11.961482048034668
image_77, 2, 1.1970025300979614, 0.44133782386779785, 12.960074424743652
image_77, 2, 1.249752402305603, 0.4527447521686554, 13.958895683288574
image_77, 2, 1.3231470584869385, 0.47333478927612305, 14.956777572631836
image_77, 2, 1.3710180521011353, 0.48252737522125244, 15.95582103729248
image_77, 2, 1.5332380533218384, 0.5871341228485107, 16.942012786865234
image_77, 2, 1.688969373703003, 0.6826934814453125, 17.929161071777344
image_77, 2, 1.8251729011535645, 0.7446705102920532, 18.919937133789062
image_77, 2, 1.9553998708724976, 0.7997405529022217, 19.911542892456055
image_77, 2, 2.085301399230957, 0.8574656844139099, 20.90297508239746
image_77, 2, 2.238884687423706, 0.9494540095329285, 21.890785217285156
image_77, 2, 2.3944783210754395, 1.047492265701294, 22.877653121948242
image_77, 2, 2.5472395420074463, 1.1392148733139038, 23.865530014038086
image_77, 2, 2.7076175212860107, 1.2344392538070679, 24.852689743041992
image_77, 2, 2.774275302886963, 1.2528352737426758, 25.851198196411133
image_77, 2, 2.8613176345825195, 1.2830557823181152, 26.84859848022461
image_77, 2, 2.9179036617279053, 1.2966228723526, 27.847455978393555
image_77, 2, 2.963132619857788, 1.3045566082000732, 28.84687042236328
image_77, 2, 3.0430099964141846, 1.3278788328170776, 29.84516716003418
image_150, 3, 0.09872379153966904, 0.03667239472270012, 0.9977777004241943
image_150, 3, 0.1963580995798111, 0.07217817008495331, 1.995657205581665
image_150, 3, 0.293507844209671, 0.10730430483818054, 2.9935741424560547
image_150, 3, 0.39024174213409424, 0.14281734824180603, 3.9912819862365723
image_150, 3, 0.48353078961372375, 0.17641544342041016, 4.989173889160156
image_150, 3, 0.5782997608184814, 0.21076440811157227, 5.9870734214782715
image_150, 3, 0.674849271774292, 0.24541953206062317, 6.98500394821167
image_150, 3, 0.7714202404022217, 0.27995309233665466, 7.982832431793213
image_150, 3, 0.8213831782341003, 0.2887989282608032, 8.982118606567383
image_150, 3, 0.8760206699371338, 0.2998092472553253, 9.981317520141602
image_150, 3, 0.9563277959823608, 0.3257494270801544, 10.979660987854004
image_150, 3, 0.9990573525428772, 0.33216002583503723, 11.979169845581055
image_150, 3, 1.0419329404830933, 0.3386590778827667, 12.978667259216309
image_150, 3, 1.087145209312439, 0.3460034728050232, 13.978078842163086
image_150, 3, 1.1343307495117188, 0.3541472554206848, 14.977438926696777
image_150, 3, 1.2291074991226196, 0.38789328932762146, 15.97526741027832
image_150, 3, 1.3233325481414795, 0.42090392112731934, 16.973148345947266
image_150, 3, 1.4149610996246338, 0.4520045518875122, 17.971071243286133
image_150, 3, 1.5036451816558838, 0.48140549659729004, 18.96916389465332
image_150, 3, 1.591698169708252, 0.5110480189323425, 19.967105865478516
image_150, 3, 1.6839250326156616, 0.543087363243103, 20.96475601196289
image_150, 3, 1.769804835319519, 0.5707978010177612, 21.9627742767334
image_150, 3, 1.8603229522705078, 0.6016318202018738, 22.96077537536621
image_150, 3, 1.9556193351745605, 0.6363201141357422, 23.958467483520508
image_150, 3, 1.9992094039916992, 0.6429515480995178, 24.957942962646484
image_150, 3, 2.039757490158081, 0.6486045718193054, 25.95754051208496
image_150, 3, 2.082932233810425, 0.6553105115890503, 26.957077026367188
image_150, 3, 2.124704360961914, 0.6616955995559692, 27.956636428833008
image_150, 3, 2.1681699752807617, 0.6685070991516113, 28.956192016601562
image_150, 3, 2.2142550945281982, 0.6760721206665039, 29.955713272094727
image_26, 4, 0.08648399263620377, 0.026870299130678177, 0.9980624318122864
image_26, 4, 0.17494480311870575, 0.0548851415514946, 1.9961880445480347
image_26, 4, 0.26612746715545654, 0.08492057770490646, 2.994048595428467
image_26, 4, 0.35963279008865356, 0.11660845577716827, 3.991623878479004
image_26, 4, 0.4518551826477051, 0.1463453471660614, 4.989450454711914
image_26, 4, 0.5420763492584229, 0.1744030863046646, 5.9874725341796875
image_26, 4, 0.6268537044525146, 0.1991576999425888, 6.985777378082275
image_26, 4, 0.7091265916824341, 0.22211645543575287, 7.984281539916992
image_26, 4, 0.787337064743042, 0.2432224005460739, 8.982870101928711
image_26, 4, 0.8607993125915527, 0.2620340585708618, 9.981626510620117
image_26, 4, 0.9054964184761047, 0.2687285542488098, 10.981046676635742
image_26, 4, 0.9517879486083984, 0.2759116291999817, 11.980304718017578
image_26, 4, 1.0378021001815796, 0.29984068870544434, 12.978702545166016
image_26, 4, 1.1019502878189087, 0.3126859664916992, 13.977106094360352
image_26, 4, 1.1682404279708862, 0.32684624195098877, 14.975353240966797
image_26, 4, 1.210689902305603, 0.3337821960449219, 15.974661827087402
image_26, 4, 1.2578948736190796, 0.34230488538742065, 16.973724365234375
image_26, 4, 1.3052043914794922, 0.3501538634300232, 17.972991943359375
image_26, 4, 1.3733834028244019, 0.36598941683769226, 18.971826553344727
image_26, 4, 1.4161770343780518, 0.37282878160476685, 19.97117042541504
image_26, 4, 1.4651267528533936, 0.38289085030555725, 20.97003746032715
image_26, 4, 1.5267421007156372, 0.39727792143821716, 21.968276977539062
image_26, 4, 1.59403657913208, 0.41352880001068115, 22.966644287109375
image_26, 4, 1.6581839323043823, 0.427944540977478, 23.9650821685791
image_26, 4, 1.7184419631958008, 0.44075387716293335, 24.963472366333008
image_26, 4, 1.7741445302963257, 0.4521027207374573, 25.96207618713379
image_26, 4, 1.8324403762817383, 0.46462324261665344, 26.960620880126953
image_26, 4, 1.8826735019683838, 0.4748794436454773, 27.959365844726562
image_26, 4, 1.9461108446121216, 0.48950567841529846, 28.957448959350586
image_26, 4, 2.0051069259643555, 0.5030824542045593, 29.955732345581055
image_51, 5, 0.08144312351942062, 0.025132548063993454, 0.9984873533248901
image_51, 5, 0.1655794382095337, 0.05188395828008652, 1.9967405796051025
image_51, 5, 0.2519700825214386, 0.07997868955135345, 2.9948019981384277
image_51, 5, 0.3373273015022278, 0.10747388005256653, 3.99298357963562
image_51, 5, 0.4258221983909607, 0.137272447347641, 4.99084997177124
image_51, 5, 0.5126439332962036, 0.1652696281671524, 5.989098072052002
image_51, 5, 0.6005169749259949, 0.19396033883094788, 6.987227916717529
image_51, 5, 0.6863661408424377, 0.22142818570137024, 7.985449314117432
image_51, 5, 0.7711440324783325, 0.2481127381324768, 8.983747482299805
image_51, 5, 0.8546921610832214, 0.27352452278137207, 9.982160568237305
image_51, 5, 0.9409412145614624, 0.3006424903869629, 10.98029613494873
image_51, 5, 0.9743603467941284, 0.30475807189941406, 11.980079650878906
image_51, 5, 1.0102652311325073, 0.30939337611198425, 12.979769706726074
image_51, 5, 1.0916756391525269, 0.33418434858322144, 13.977954864501953
image_51, 5, 1.1794883012771606, 0.36310020089149475, 14.975730895996094
image_51, 5, 1.2640217542648315, 0.3899915814399719, 15.97375202178955
image_51, 5, 1.3529361486434937, 0.4198320209980011, 16.971385955810547
image_51, 5, 1.443098783493042, 0.45060625672340393, 17.968656539916992
image_51, 5, 1.5314574241638184, 0.4803844392299652, 18.966045379638672
image_51, 5, 1.628503680229187, 0.5173233151435852, 19.962646484375
image_51, 5, 1.7137802839279175, 0.5449146628379822, 20.960718154907227
image_51, 5, 1.800703525543213, 0.5737410187721252, 21.958322525024414
image_51, 5, 1.883644700050354, 0.5996338725090027, 22.956212997436523
image_51, 5, 1.961909532546997, 0.6222178339958191, 23.954727172851562
image_51, 5, 2.044009208679199, 0.6469867825508118, 24.9530086517334
image_51, 5, 2.1286792755126953, 0.6736036539077759, 25.951038360595703
image_51, 5, 2.2154479026794434, 0.7022829651832581, 26.948732376098633
image_51, 5, 2.3013601303100586, 0.7305706739425659, 27.94649887084961
image_51, 5, 2.3914308547973633, 0.7619245052337646, 28.94379234313965
image_51, 5, 2.477473020553589, 0.7895265817642212, 29.94178581237793
image_82, 6, 0.08108203858137131, 0.024288445711135864, 0.998528003692627
image_82, 6, 0.1627494841814041, 0.04829912632703781, 1.9970643520355225
image_82, 6, 0.24453654885292053, 0.0723143070936203, 2.9955859184265137
image_82, 6, 0.3271743953227997, 0.09629005938768387, 3.9941179752349854
image_82, 6, 0.4105924665927887, 0.12060431391000748, 4.992622375488281
image_82, 6, 0.49322399497032166, 0.1443440020084381, 5.991249084472656
image_82, 6, 0.5770580768585205, 0.16846846044063568, 6.989814281463623
image_82, 6, 0.6598074436187744, 0.19180411100387573, 7.988370895385742
image_82, 6, 0.7427436709403992, 0.21537984907627106, 8.986841201782227
image_82, 6, 0.8283571004867554, 0.24009579420089722, 9.985257148742676
image_82, 6, 0.9141831398010254, 0.2651589810848236, 10.983543395996094
image_82, 6, 0.9974265098571777, 0.28924858570098877, 11.981969833374023
image_82, 6, 1.0788719654083252, 0.31299880146980286, 12.9804048538208
image_82, 6, 1.1613707542419434, 0.33771079778671265, 13.97871208190918
image_82, 6, 1.2457787990570068, 0.36344626545906067, 14.976874351501465
image_82, 6, 1.331703543663025, 0.3899836540222168, 15.97496223449707
image_82, 6, 1.4175055027008057, 0.4153732359409332, 16.97310447692871
image_82, 6, 1.4996381998062134, 0.4387274980545044, 17.971464157104492
image_82, 6, 1.541756272315979, 0.44446974992752075, 18.970888137817383
image_82, 6, 1.5909579992294312, 0.45252054929733276, 19.969999313354492
image_82, 6, 1.6766111850738525, 0.4783342778682709, 20.9681396484375
image_82, 6, 1.7625436782836914, 0.504647970199585, 21.966182708740234
image_82, 6, 1.8478440046310425, 0.531899631023407, 22.964014053344727
image_82, 6, 1.932303786277771, 0.5590433478355408, 23.961849212646484
image_82, 6, 2.016773223876953, 0.5859043002128601, 24.959728240966797
image_82, 6, 2.099198579788208, 0.6113097071647644, 25.957836151123047
image_82, 6, 2.181802988052368, 0.6371728777885437, 26.95587730407715
image_82, 6, 2.2621588706970215, 0.6619382500648499, 27.95404815673828
image_82, 6, 2.3424220085144043, 0.6874315738677979, 28.952133178710938
image_82, 6, 2.4215505123138428, 0.7116013765335083, 29.950429916381836
image_80, 7, 0.08377008885145187, 0.025867419317364693, 0.9984742999076843
image_80, 7, 0.16978329420089722, 0.052713993936777115, 1.9968763589859009
image_80, 7, 0.25646764039993286, 0.08026886731386185, 2.9951562881469727
image_80, 7, 0.3451448082923889, 0.10826525092124939, 3.9935789108276367
image_80, 7, 0.4354831576347351, 0.13706238567829132, 4.991936206817627
image_80, 7, 0.5239629149436951, 0.16436699032783508, 5.990458011627197
image_80, 7, 0.6108502149581909, 0.19050848484039307, 6.989084720611572
image_80, 7, 0.7002280354499817, 0.21841731667518616, 7.987487316131592
image_80, 7, 0.7913340330123901, 0.24757727980613708, 8.985735893249512
image_80, 7, 0.8808451294898987, 0.27579784393310547, 9.98409652709961
